# BUSCO version is: 3.1.0 
# The lineage dataset is: mollusca_odb10 (Creation date: 2019-11-20, number of species: 7, number of BUSCOs: 5295)
# To reproduce this run: python /programs/busco-3.1.0/scripts/run_BUSCO.py -i ./Similis_Trinity.fasta -o trinityBUSCO_Similis -l ./mollusca_odb10/ -m transcriptome -c 22
#
# Busco id	Status	Sequence	Score	Length
5975at6447	Duplicated	TRINITY_DN4715_c1_g1_i2	388.8	219
5975at6447	Duplicated	TRINITY_DN4715_c1_g1_i3	389.2	219
5981at6447	Complete	TRINITY_DN66953_c0_g1_i1	416.1	329
5983at6447	Complete	TRINITY_DN9501_c1_g1_i2	515.2	415
5985at6447	Missing
5986at6447	Fragmented	TRINITY_DN31088_c0_g3_i1	272.8	201
5988at6447	Duplicated	TRINITY_DN6727_c0_g1_i1	318.0	350
5988at6447	Duplicated	TRINITY_DN6727_c0_g1_i2	317.6	350
5990at6447	Duplicated	TRINITY_DN11334_c1_g1_i1	366.9	184
5990at6447	Duplicated	TRINITY_DN11334_c1_g1_i3	366.4	215
5991at6447	Duplicated	TRINITY_DN2799_c0_g2_i1	479.1	294
5991at6447	Duplicated	TRINITY_DN2799_c0_g2_i2	479.5	290
5994at6447	Duplicated	TRINITY_DN2350_c0_g1_i1	380.1	280
5994at6447	Duplicated	TRINITY_DN2350_c0_g1_i2	380.1	280
5994at6447	Duplicated	TRINITY_DN2350_c0_g1_i3	380.1	280
5998at6447	Complete	TRINITY_DN14851_c0_g2_i1	352.9	229
5999at6447	Missing
6000at6447	Complete	TRINITY_DN12988_c0_g1_i1	410.9	247
6002at6447	Duplicated	TRINITY_DN623_c0_g1_i17	399.0	319
6002at6447	Duplicated	TRINITY_DN623_c0_g1_i2	468.7	301
6004at6447	Complete	TRINITY_DN22342_c0_g1_i1	429.2	317
6005at6447	Missing
6006at6447	Missing
6009at6447	Missing
6010at6447	Missing
6015at6447	Duplicated	TRINITY_DN19877_c1_g1_i4	408.3	481
6015at6447	Duplicated	TRINITY_DN19877_c1_g1_i7	408.5	481
6015at6447	Duplicated	TRINITY_DN19877_c1_g1_i8	408.3	481
6019at6447	Duplicated	TRINITY_DN11783_c0_g1_i1	596.4	471
6019at6447	Duplicated	TRINITY_DN11783_c0_g1_i2	596.4	471
6019at6447	Duplicated	TRINITY_DN11783_c0_g1_i4	596.4	471
601at6447	Missing
6020at6447	Complete	TRINITY_DN46145_c0_g1_i1	398.4	221
6021at6447	Duplicated	TRINITY_DN4835_c0_g1_i4	305.6	224
6021at6447	Duplicated	TRINITY_DN4835_c0_g1_i5	305.6	224
6021at6447	Duplicated	TRINITY_DN4835_c0_g1_i6	305.6	224
6022at6447	Complete	TRINITY_DN67532_c0_g1_i1	332.6	169
6025at6447	Complete	TRINITY_DN3251_c0_g1_i1	495.7	277
6027at6447	Complete	TRINITY_DN670_c0_g1_i1	530.0	366
6030at6447	Duplicated	TRINITY_DN2231_c0_g1_i2	429.7	661
6030at6447	Duplicated	TRINITY_DN2231_c0_g1_i3	428.1	652
6030at6447	Duplicated	TRINITY_DN2231_c0_g1_i4	429.8	652
6032at6447	Complete	TRINITY_DN19103_c2_g1_i1	335.7	259
6035at6447	Complete	TRINITY_DN12567_c0_g1_i2	369.7	432
6036at6447	Duplicated	TRINITY_DN11318_c1_g1_i4	371.9	242
6036at6447	Duplicated	TRINITY_DN11318_c1_g1_i5	341.4	214
6037at6447	Complete	TRINITY_DN3187_c0_g1_i3	447.3	264
6039at6447	Complete	TRINITY_DN21899_c0_g1_i1	408.2	268
603at6447	Duplicated	TRINITY_DN2254_c0_g1_i2	1271.3	844
603at6447	Duplicated	TRINITY_DN2254_c0_g1_i3	1271.3	844
603at6447	Duplicated	TRINITY_DN2254_c0_g1_i6	1271.3	844
6040at6447	Missing
6041at6447	Complete	TRINITY_DN11367_c0_g2_i1	440.5	350
6043at6447	Duplicated	TRINITY_DN6664_c0_g1_i1	300.7	214
6043at6447	Duplicated	TRINITY_DN6664_c0_g1_i2	300.6	214
6046at6447	Complete	TRINITY_DN12575_c0_g2_i1	544.4	353
6049at6447	Missing
604at6447	Duplicated	TRINITY_DN7458_c0_g1_i2	1312.2	1119
604at6447	Duplicated	TRINITY_DN7458_c0_g1_i3	1312.5	1113
604at6447	Duplicated	TRINITY_DN7458_c0_g1_i6	1312.2	1119
6050at6447	Duplicated	TRINITY_DN4588_c0_g1_i1	571.4	600
6050at6447	Duplicated	TRINITY_DN4588_c0_g1_i2	571.3	600
6052at6447	Duplicated	TRINITY_DN29049_c0_g1_i2	858.3	1260
6052at6447	Duplicated	TRINITY_DN29049_c0_g1_i5	856.7	1245
6052at6447	Duplicated	TRINITY_DN29049_c0_g1_i6	856.7	1245
6054at6447	Complete	TRINITY_DN3798_c0_g2_i1	450.8	260
6055at6447	Complete	TRINITY_DN5796_c0_g3_i1	480.4	263
6056at6447	Duplicated	TRINITY_DN2629_c0_g1_i6	428.2	247
6056at6447	Duplicated	TRINITY_DN2629_c0_g1_i8	428.1	247
6056at6447	Duplicated	TRINITY_DN2629_c0_g1_i9	428.1	247
6057at6447	Duplicated	TRINITY_DN22486_c0_g2_i6	437.9	285
6057at6447	Duplicated	TRINITY_DN22486_c0_g2_i7	434.5	295
6058at6447	Duplicated	TRINITY_DN267_c0_g1_i3	454.6	271
6058at6447	Duplicated	TRINITY_DN267_c0_g1_i4	454.9	271
6058at6447	Duplicated	TRINITY_DN267_c0_g1_i6	449.9	280
6065at6447	Complete	TRINITY_DN1806_c0_g2_i1	482.4	416
6066at6447	Duplicated	TRINITY_DN9184_c0_g1_i3	695.3	506
6066at6447	Duplicated	TRINITY_DN9184_c0_g1_i6	695.3	506
6067at6447	Complete	TRINITY_DN41963_c0_g1_i1	330.3	193
606at6447	Duplicated	TRINITY_DN10790_c0_g1_i1	1496.9	905
606at6447	Duplicated	TRINITY_DN10790_c0_g1_i4	1495.3	905
606at6447	Duplicated	TRINITY_DN10790_c0_g1_i5	1497.1	905
6072at6447	Complete	TRINITY_DN34384_c0_g1_i2	391.0	289
6073at6447	Complete	TRINITY_DN13391_c0_g1_i14	410.1	261
6078at6447	Complete	TRINITY_DN5005_c0_g1_i1	372.7	206
607at6447	Duplicated	TRINITY_DN10455_c0_g2_i2	1332.6	836
607at6447	Duplicated	TRINITY_DN10455_c0_g2_i5	1331.3	836
607at6447	Duplicated	TRINITY_DN10455_c0_g2_i6	1332.2	836
6082at6447	Complete	TRINITY_DN5669_c3_g1_i1	436.8	416
6083at6447	Missing
6084at6447	Complete	TRINITY_DN18594_c0_g1_i4	559.7	429
6094at6447	Duplicated	TRINITY_DN1059_c0_g1_i14	493.6	592
6094at6447	Duplicated	TRINITY_DN1059_c0_g1_i9	493.2	609
6095at6447	Complete	TRINITY_DN3583_c1_g1_i1	592.1	493
6097at6447	Complete	TRINITY_DN8079_c1_g2_i1	354.5	785
60at6447	Missing
6104at6447	Duplicated	TRINITY_DN5412_c0_g1_i1	414.1	277
6104at6447	Duplicated	TRINITY_DN5412_c0_g1_i2	414.2	277
6105at6447	Complete	TRINITY_DN12565_c0_g1_i1	463.1	257
6107at6447	Duplicated	TRINITY_DN12277_c0_g1_i1	312.9	334
6107at6447	Duplicated	TRINITY_DN12277_c0_g1_i2	365.4	352
6111at6447	Missing
6113at6447	Duplicated	TRINITY_DN2516_c0_g2_i1	604.0	361
6113at6447	Duplicated	TRINITY_DN2516_c0_g2_i3	603.9	361
6113at6447	Duplicated	TRINITY_DN2516_c0_g2_i4	603.9	361
6116at6447	Missing
6118at6447	Complete	TRINITY_DN646_c0_g1_i1	307.8	183
6119at6447	Duplicated	TRINITY_DN5029_c1_g1_i1	346.1	204
6119at6447	Duplicated	TRINITY_DN5029_c1_g1_i4	346.0	204
6121at6447	Duplicated	TRINITY_DN690_c0_g1_i1	431.9	231
6121at6447	Duplicated	TRINITY_DN690_c0_g1_i2	431.9	231
6123at6447	Duplicated	TRINITY_DN17722_c0_g1_i1	350.6	234
6123at6447	Duplicated	TRINITY_DN17722_c0_g1_i2	350.4	234
6124at6447	Duplicated	TRINITY_DN10517_c0_g1_i2	384.1	266
6124at6447	Duplicated	TRINITY_DN10517_c0_g1_i4	390.0	240
6128at6447	Complete	TRINITY_DN9594_c1_g1_i3	432.3	306
6129at6447	Missing
612at6447	Fragmented	TRINITY_DN9136_c0_g1_i19	649.9	489
6130at6447	Duplicated	TRINITY_DN2902_c0_g1_i1	1003.8	1244
6130at6447	Duplicated	TRINITY_DN2902_c0_g1_i3	1005.5	1242
6131at6447	Missing
6132at6447	Duplicated	TRINITY_DN2366_c0_g1_i12	300.2	365
6132at6447	Duplicated	TRINITY_DN2366_c0_g1_i14	301.4	366
6132at6447	Duplicated	TRINITY_DN2366_c0_g1_i3	302.8	365
6133at6447	Complete	TRINITY_DN15794_c0_g1_i1	352.9	225
6134at6447	Missing
6138at6447	Duplicated	TRINITY_DN27926_c0_g3_i1	455.0	228
6138at6447	Duplicated	TRINITY_DN27926_c0_g3_i2	455.1	228
613at6447	Duplicated	TRINITY_DN340_c2_g1_i4	1621.6	1138
613at6447	Duplicated	TRINITY_DN340_c2_g1_i5	1622.4	1036
613at6447	Duplicated	TRINITY_DN340_c2_g1_i6	1621.6	1138
6140at6447	Duplicated	TRINITY_DN4902_c2_g1_i4	382.0	356
6140at6447	Duplicated	TRINITY_DN4902_c2_g1_i9	380.7	390
6141at6447	Duplicated	TRINITY_DN2862_c0_g2_i1	411.9	269
6141at6447	Duplicated	TRINITY_DN2862_c0_g2_i2	402.7	269
6143at6447	Duplicated	TRINITY_DN36100_c0_g1_i12	456.7	282
6143at6447	Duplicated	TRINITY_DN36100_c0_g1_i14	455.6	309
6143at6447	Duplicated	TRINITY_DN36100_c0_g1_i7	473.6	306
6144at6447	Complete	TRINITY_DN8128_c0_g1_i2	443.1	267
6145at6447	Duplicated	TRINITY_DN6698_c0_g1_i1	431.3	301
6145at6447	Duplicated	TRINITY_DN6698_c0_g1_i2	434.6	277
6146at6447	Duplicated	TRINITY_DN4821_c0_g1_i1	446.1	326
6146at6447	Duplicated	TRINITY_DN4821_c0_g1_i3	445.4	326
6146at6447	Duplicated	TRINITY_DN4821_c0_g1_i8	445.4	326
6147at6447	Complete	TRINITY_DN41514_c0_g1_i1	528.0	676
6148at6447	Complete	TRINITY_DN5397_c0_g2_i1	414.0	300
6151at6447	Duplicated	TRINITY_DN2822_c1_g1_i2	441.9	296
6151at6447	Duplicated	TRINITY_DN2822_c1_g1_i3	441.9	296
6154at6447	Duplicated	TRINITY_DN17848_c0_g1_i3	413.2	328
6154at6447	Duplicated	TRINITY_DN17848_c0_g1_i5	413.3	370
6155at6447	Duplicated	TRINITY_DN11765_c0_g1_i3	463.0	453
6155at6447	Duplicated	TRINITY_DN11765_c0_g1_i9	462.6	436
6157at6447	Missing
6158at6447	Duplicated	TRINITY_DN28495_c0_g1_i4	834.4	1050
6158at6447	Duplicated	TRINITY_DN28495_c0_g1_i7	832.3	1035
615at6447	Duplicated	TRINITY_DN15366_c0_g2_i2	1217.5	1321
615at6447	Duplicated	TRINITY_DN15366_c0_g2_i3	1213.2	1321
615at6447	Duplicated	TRINITY_DN15366_c0_g2_i6	1217.6	1322
6163at6447	Complete	TRINITY_DN8503_c0_g1_i1	376.5	320
6164at6447	Duplicated	TRINITY_DN3208_c0_g1_i5	377.4	271
6164at6447	Duplicated	TRINITY_DN3208_c0_g1_i6	377.6	271
6167at6447	Missing
6173at6447	Complete	TRINITY_DN154_c0_g1_i5	354.0	164
6174at6447	Duplicated	TRINITY_DN1389_c0_g1_i1	360.2	195
6174at6447	Duplicated	TRINITY_DN1389_c0_g1_i2	361.2	195
6178at6447	Complete	TRINITY_DN30857_c0_g1_i1	365.9	228
6179at6447	Missing
6180at6447	Missing
6186at6447	Duplicated	TRINITY_DN27230_c0_g1_i11	466.2	343
6186at6447	Duplicated	TRINITY_DN27230_c0_g1_i12	511.1	351
6186at6447	Duplicated	TRINITY_DN27230_c0_g1_i4	510.1	351
6188at6447	Complete	TRINITY_DN15372_c0_g1_i1	466.8	280
618at6447	Complete	TRINITY_DN8175_c0_g2_i1	1589.2	800
6190at6447	Complete	TRINITY_DN1649_c0_g1_i2	355.1	193
6191at6447	Complete	TRINITY_DN20117_c0_g2_i1	341.3	365
6192at6447	Missing
6193at6447	Duplicated	TRINITY_DN4019_c0_g1_i3	435.7	266
6193at6447	Duplicated	TRINITY_DN4019_c0_g1_i6	446.5	266
6193at6447	Duplicated	TRINITY_DN4019_c0_g1_i7	446.4	266
6199at6447	Complete	TRINITY_DN19224_c2_g1_i1	517.3	506
619at6447	Complete	TRINITY_DN7036_c0_g1_i1	1491.1	1032
6201at6447	Duplicated	TRINITY_DN50714_c0_g2_i1	442.8	319
6201at6447	Duplicated	TRINITY_DN50714_c0_g2_i2	473.5	331
6203at6447	Missing
6205at6447	Duplicated	TRINITY_DN20675_c0_g1_i3	404.7	206
6205at6447	Duplicated	TRINITY_DN20675_c0_g1_i5	406.3	182
6205at6447	Duplicated	TRINITY_DN20675_c0_g1_i8	404.7	206
6206at6447	Duplicated	TRINITY_DN58443_c0_g1_i1	366.8	205
6206at6447	Duplicated	TRINITY_DN58443_c0_g1_i2	366.7	205
6212at6447	Missing
6213at6447	Missing
6214at6447	Complete	TRINITY_DN915_c12_g1_i1	414.6	380
6216at6447	Duplicated	TRINITY_DN53_c0_g1_i1	378.1	197
6216at6447	Duplicated	TRINITY_DN53_c0_g1_i2	377.7	197
6218at6447	Duplicated	TRINITY_DN1797_c0_g2_i1	308.9	216
6218at6447	Duplicated	TRINITY_DN1797_c0_g2_i4	310.5	240
6218at6447	Duplicated	TRINITY_DN1797_c0_g2_i5	308.7	216
6219at6447	Complete	TRINITY_DN16878_c0_g1_i1	300.7	196
6221at6447	Missing
6222at6447	Complete	TRINITY_DN80663_c0_g1_i1	384.3	182
6223at6447	Complete	TRINITY_DN172_c1_g2_i1	357.6	387
6224at6447	Missing
6228at6447	Missing
622at6447	Duplicated	TRINITY_DN4260_c0_g1_i1	1317.7	790
622at6447	Duplicated	TRINITY_DN4260_c0_g1_i2	1348.6	790
6230at6447	Duplicated	TRINITY_DN11155_c0_g1_i1	500.4	315
6230at6447	Duplicated	TRINITY_DN11155_c0_g1_i3	498.2	315
6230at6447	Duplicated	TRINITY_DN11155_c0_g1_i4	498.2	315
6235at6447	Duplicated	TRINITY_DN6745_c0_g1_i1	423.5	346
6235at6447	Duplicated	TRINITY_DN6745_c0_g1_i2	422.5	346
6235at6447	Duplicated	TRINITY_DN6745_c0_g1_i5	422.3	346
6239at6447	Complete	TRINITY_DN13455_c0_g1_i11	409.9	500
6241at6447	Complete	TRINITY_DN1042_c0_g2_i2	376.0	176
6242at6447	Duplicated	TRINITY_DN864_c0_g1_i2	317.3	171
6242at6447	Duplicated	TRINITY_DN864_c0_g1_i3	317.1	171
6243at6447	Duplicated	TRINITY_DN13105_c0_g2_i1	343.9	217
6243at6447	Duplicated	TRINITY_DN13105_c0_g2_i2	343.9	217
6244at6447	Duplicated	TRINITY_DN19634_c0_g1_i1	402.2	212
6244at6447	Duplicated	TRINITY_DN19634_c0_g1_i3	402.8	212
6244at6447	Duplicated	TRINITY_DN19634_c0_g1_i4	402.2	212
6246at6447	Complete	TRINITY_DN41320_c0_g1_i1	191.5	125
6248at6447	Duplicated	TRINITY_DN5450_c1_g1_i4	403.6	262
6248at6447	Duplicated	TRINITY_DN5450_c1_g1_i6	403.6	262
6250at6447	Missing
6251at6447	Complete	TRINITY_DN53972_c0_g1_i1	413.1	354
6255at6447	Missing
6256at6447	Complete	TRINITY_DN20715_c0_g1_i3	461.9	747
625at6447	Duplicated	TRINITY_DN11380_c1_g1_i1	1527.0	943
625at6447	Duplicated	TRINITY_DN11380_c1_g1_i2	1528.0	942
625at6447	Duplicated	TRINITY_DN11380_c1_g1_i8	1527.0	943
6271at6447	Duplicated	TRINITY_DN1509_c0_g1_i2	492.2	337
6271at6447	Duplicated	TRINITY_DN1509_c0_g1_i4	493.4	337
6271at6447	Duplicated	TRINITY_DN1509_c0_g1_i7	492.2	337
6274at6447	Missing
6275at6447	Complete	TRINITY_DN56488_c0_g1_i1	475.9	274
627at6447	Duplicated	TRINITY_DN5815_c0_g1_i1	1586.1	862
627at6447	Duplicated	TRINITY_DN5815_c0_g1_i6	1586.0	862
627at6447	Duplicated	TRINITY_DN5815_c0_g1_i7	1585.9	862
6285at6447	Missing
6286at6447	Duplicated	TRINITY_DN8147_c0_g1_i1	576.8	479
6286at6447	Duplicated	TRINITY_DN8147_c0_g1_i2	577.0	462
6287at6447	Duplicated	TRINITY_DN4420_c2_g1_i1	393.7	357
6287at6447	Duplicated	TRINITY_DN4420_c2_g1_i2	422.0	415
6287at6447	Duplicated	TRINITY_DN4420_c2_g1_i5	422.4	415
6290at6447	Duplicated	TRINITY_DN1392_c0_g1_i1	344.5	171
6290at6447	Duplicated	TRINITY_DN1392_c0_g1_i2	344.5	171
6290at6447	Duplicated	TRINITY_DN1392_c0_g1_i5	344.5	171
6291at6447	Missing
6292at6447	Complete	TRINITY_DN805_c1_g1_i1	391.3	194
6293at6447	Complete	TRINITY_DN30665_c0_g1_i1	413.9	185
6294at6447	Duplicated	TRINITY_DN2274_c0_g1_i1	324.6	172
6294at6447	Duplicated	TRINITY_DN2274_c0_g1_i2	324.8	172
6296at6447	Complete	TRINITY_DN34566_c0_g2_i1	295.8	225
6297at6447	Duplicated	TRINITY_DN4_c0_g2_i1	410.7	267
6297at6447	Duplicated	TRINITY_DN4_c0_g2_i2	410.7	267
6297at6447	Duplicated	TRINITY_DN4_c0_g2_i3	410.2	267
6298at6447	Missing
6299at6447	Missing
62at6447	Missing
6300at6447	Duplicated	TRINITY_DN844_c1_g2_i1	396.0	173
6300at6447	Duplicated	TRINITY_DN844_c1_g2_i3	395.9	173
6300at6447	Duplicated	TRINITY_DN844_c1_g2_i4	395.9	173
6301at6447	Complete	TRINITY_DN7329_c0_g2_i1	323.6	178
6303at6447	Duplicated	TRINITY_DN22422_c0_g1_i1	569.2	406
6303at6447	Duplicated	TRINITY_DN22422_c0_g1_i2	570.6	406
6304at6447	Duplicated	TRINITY_DN2009_c0_g1_i1	325.8	209
6304at6447	Duplicated	TRINITY_DN2009_c0_g1_i2	325.7	209
6309at6447	Missing
6310at6447	Duplicated	TRINITY_DN25162_c0_g4_i1	350.3	603
6310at6447	Duplicated	TRINITY_DN25162_c0_g4_i2	350.1	603
6312at6447	Complete	TRINITY_DN543_c4_g1_i1	435.8	375
6316at6447	Duplicated	TRINITY_DN1089_c0_g1_i10	514.1	607
6316at6447	Duplicated	TRINITY_DN1089_c0_g1_i17	514.1	607
6316at6447	Duplicated	TRINITY_DN1089_c0_g1_i24	514.1	607
6317at6447	Duplicated	TRINITY_DN2684_c0_g3_i2	555.6	498
6317at6447	Duplicated	TRINITY_DN2684_c0_g3_i5	544.5	495
631at6447	Missing
6321at6447	Duplicated	TRINITY_DN47553_c0_g1_i3	437.0	307
6321at6447	Duplicated	TRINITY_DN47553_c0_g1_i7	441.4	332
6321at6447	Duplicated	TRINITY_DN47553_c0_g1_i8	442.0	332
6322at6447	Complete	TRINITY_DN21227_c0_g3_i1	457.4	271
6323at6447	Fragmented	TRINITY_DN5985_c0_g4_i1	287.1	200
6324at6447	Missing
6327at6447	Complete	TRINITY_DN12591_c0_g1_i1	474.5	334
632at6447	Duplicated	TRINITY_DN2591_c0_g1_i1	1553.7	1063
632at6447	Duplicated	TRINITY_DN2591_c0_g1_i3	1557.2	1021
6331at6447	Missing
6332at6447	Duplicated	TRINITY_DN32866_c0_g3_i1	289.7	320
6332at6447	Duplicated	TRINITY_DN32866_c0_g3_i2	279.7	320
6332at6447	Duplicated	TRINITY_DN32866_c0_g3_i3	280.6	320
6340at6447	Missing
6341at6447	Duplicated	TRINITY_DN2968_c0_g1_i11	548.8	503
6341at6447	Duplicated	TRINITY_DN2968_c0_g1_i5	555.2	510
6341at6447	Duplicated	TRINITY_DN2968_c0_g1_i7	555.2	510
6342at6447	Duplicated	TRINITY_DN26717_c0_g3_i1	620.4	478
6342at6447	Duplicated	TRINITY_DN26717_c0_g3_i2	650.8	478
6344at6447	Duplicated	TRINITY_DN13_c0_g1_i5	317.3	343
6344at6447	Duplicated	TRINITY_DN13_c0_g1_i7	317.3	343
6347at6447	Duplicated	TRINITY_DN677_c0_g1_i1	309.3	211
6347at6447	Duplicated	TRINITY_DN677_c0_g1_i2	309.7	211
6349at6447	Missing
6350at6447	Duplicated	TRINITY_DN546_c0_g1_i1	355.7	243
6350at6447	Duplicated	TRINITY_DN546_c0_g1_i2	355.9	243
6352at6447	Missing
6354at6447	Complete	TRINITY_DN3182_c0_g1_i1	465.2	276
6355at6447	Complete	TRINITY_DN44470_c0_g1_i2	384.2	284
6356at6447	Complete	TRINITY_DN11088_c1_g1_i1	407.6	231
6357at6447	Complete	TRINITY_DN17792_c1_g2_i2	341.7	317
6359at6447	Duplicated	TRINITY_DN26442_c0_g1_i1	476.2	321
6359at6447	Duplicated	TRINITY_DN26442_c0_g1_i2	476.3	324
6359at6447	Duplicated	TRINITY_DN26442_c0_g1_i3	476.5	323
6360at6447	Complete	TRINITY_DN5602_c0_g1_i3	458.4	383
6361at6447	Complete	TRINITY_DN10913_c0_g1_i1	380.3	275
6363at6447	Missing
6367at6447	Duplicated	TRINITY_DN3877_c0_g1_i6	417.9	468
6367at6447	Duplicated	TRINITY_DN3877_c0_g1_i7	426.2	436
6367at6447	Duplicated	TRINITY_DN3877_c0_g1_i9	409.5	474
636at6447	Duplicated	TRINITY_DN7544_c0_g1_i4	1409.3	1151
636at6447	Duplicated	TRINITY_DN7544_c0_g1_i5	1409.3	1151
6370at6447	Duplicated	TRINITY_DN1842_c0_g1_i1	385.4	214
6370at6447	Duplicated	TRINITY_DN1842_c0_g1_i2	385.2	214
6371at6447	Duplicated	TRINITY_DN13565_c0_g1_i1	340.4	184
6371at6447	Duplicated	TRINITY_DN13565_c0_g1_i2	340.4	184
6371at6447	Duplicated	TRINITY_DN13565_c0_g1_i5	340.4	184
6373at6447	Complete	TRINITY_DN10863_c1_g1_i1	366.5	224
6374at6447	Duplicated	TRINITY_DN4379_c0_g1_i3	298.3	225
6374at6447	Duplicated	TRINITY_DN4379_c0_g1_i4	298.3	225
6374at6447	Duplicated	TRINITY_DN4379_c0_g1_i7	298.3	225
6377at6447	Duplicated	TRINITY_DN10999_c0_g1_i1	443.7	245
6377at6447	Duplicated	TRINITY_DN10999_c0_g1_i2	443.7	245
6378at6447	Duplicated	TRINITY_DN3005_c2_g1_i2	383.8	264
6378at6447	Duplicated	TRINITY_DN3005_c2_g1_i3	383.8	264
6378at6447	Duplicated	TRINITY_DN8301_c0_g1_i1	362.6	264
6379at6447	Duplicated	TRINITY_DN4717_c1_g1_i3	467.9	302
6379at6447	Duplicated	TRINITY_DN4717_c1_g1_i4	468.9	299
6380at6447	Duplicated	TRINITY_DN7480_c0_g1_i1	455.6	271
6380at6447	Duplicated	TRINITY_DN7480_c0_g1_i3	456.0	272
6380at6447	Duplicated	TRINITY_DN7480_c0_g1_i4	454.5	272
6382at6447	Duplicated	TRINITY_DN9991_c0_g2_i1	405.4	388
6382at6447	Duplicated	TRINITY_DN9991_c0_g2_i2	405.3	388
6383at6447	Missing
6386at6447	Complete	TRINITY_DN18856_c0_g1_i1	409.0	335
6387at6447	Duplicated	TRINITY_DN6442_c0_g1_i1	591.8	391
6387at6447	Duplicated	TRINITY_DN6442_c0_g1_i3	591.6	391
6387at6447	Duplicated	TRINITY_DN6442_c0_g1_i6	591.7	391
638at6447	Duplicated	TRINITY_DN1096_c0_g1_i1	1516.9	1056
638at6447	Duplicated	TRINITY_DN1096_c0_g1_i2	1496.8	1033
638at6447	Duplicated	TRINITY_DN1096_c0_g1_i4	1516.9	1056
6391at6447	Missing
6393at6447	Complete	TRINITY_DN4602_c0_g1_i1	368.5	245
6395at6447	Missing
6396at6447	Missing
6398at6447	Complete	TRINITY_DN10172_c2_g2_i1	320.8	178
6399at6447	Complete	TRINITY_DN619_c0_g1_i1	329.8	389
63at6447	Duplicated	TRINITY_DN4024_c1_g1_i2	3579.6	2646
63at6447	Duplicated	TRINITY_DN4024_c1_g1_i4	3579.6	2646
63at6447	Duplicated	TRINITY_DN4024_c1_g1_i6	3586.5	2646
6400at6447	Duplicated	TRINITY_DN1894_c2_g1_i1	296.3	213
6400at6447	Duplicated	TRINITY_DN1894_c2_g1_i4	294.5	213
6402at6447	Duplicated	TRINITY_DN10034_c0_g1_i1	378.4	210
6402at6447	Duplicated	TRINITY_DN10034_c0_g1_i4	378.9	210
6403at6447	Complete	TRINITY_DN8302_c0_g1_i1	411.9	240
6406at6447	Duplicated	TRINITY_DN13894_c0_g1_i1	368.9	244
6406at6447	Duplicated	TRINITY_DN13894_c0_g1_i2	388.2	243
6407at6447	Duplicated	TRINITY_DN7524_c0_g1_i3	355.8	305
6407at6447	Duplicated	TRINITY_DN7524_c0_g1_i4	356.1	272
6407at6447	Duplicated	TRINITY_DN7524_c0_g1_i5	356.2	272
6408at6447	Duplicated	TRINITY_DN12976_c1_g2_i1	378.4	221
6408at6447	Duplicated	TRINITY_DN12976_c1_g2_i2	378.5	221
6408at6447	Duplicated	TRINITY_DN12976_c1_g2_i3	386.7	243
6409at6447	Missing
6411at6447	Complete	TRINITY_DN5722_c0_g1_i1	523.9	521
6413at6447	Missing
6416at6447	Duplicated	TRINITY_DN16534_c1_g1_i2	391.0	285
6416at6447	Duplicated	TRINITY_DN16534_c1_g1_i3	379.9	286
6420at6447	Duplicated	TRINITY_DN42509_c0_g2_i1	482.1	448
6420at6447	Duplicated	TRINITY_DN42509_c0_g2_i3	481.7	448
6426at6447	Complete	TRINITY_DN25127_c0_g1_i1	376.5	228
6428at6447	Missing
6429at6447	Complete	TRINITY_DN59260_c0_g1_i1	355.5	285
6430at6447	Missing
6431at6447	Missing
6436at6447	Complete	TRINITY_DN6101_c1_g1_i1	303.3	232
6437at6447	Complete	TRINITY_DN10855_c0_g1_i1	345.1	225
6438at6447	Duplicated	TRINITY_DN15763_c0_g2_i2	373.6	199
6438at6447	Duplicated	TRINITY_DN15763_c0_g2_i4	373.8	199
6439at6447	Duplicated	TRINITY_DN2275_c0_g1_i2	409.5	210
6439at6447	Duplicated	TRINITY_DN2275_c0_g1_i3	408.5	239
6439at6447	Duplicated	TRINITY_DN2275_c0_g1_i4	408.5	239
6440at6447	Duplicated	TRINITY_DN9723_c0_g2_i1	471.0	280
6440at6447	Duplicated	TRINITY_DN9723_c0_g2_i7	471.0	280
6442at6447	Missing
6443at6447	Duplicated	TRINITY_DN908_c0_g1_i1	333.8	238
6443at6447	Duplicated	TRINITY_DN908_c0_g1_i3	332.7	238
6444at6447	Duplicated	TRINITY_DN16886_c0_g1_i1	432.5	243
6444at6447	Duplicated	TRINITY_DN16886_c0_g1_i2	423.8	239
6445at6447	Duplicated	TRINITY_DN1190_c0_g1_i1	432.9	294
6445at6447	Duplicated	TRINITY_DN1190_c0_g1_i2	432.2	292
644at6447	Duplicated	TRINITY_DN2400_c0_g1_i2	1497.0	1177
644at6447	Duplicated	TRINITY_DN2400_c0_g1_i3	1496.8	1177
644at6447	Duplicated	TRINITY_DN2400_c0_g1_i8	1496.3	1176
6456at6447	Missing
645at6447	Duplicated	TRINITY_DN5699_c0_g1_i1	1487.0	864
645at6447	Duplicated	TRINITY_DN5699_c0_g1_i3	1487.0	864
645at6447	Duplicated	TRINITY_DN5699_c0_g1_i4	1487.0	864
6460at6447	Duplicated	TRINITY_DN17821_c0_g1_i1	508.4	368
6460at6447	Duplicated	TRINITY_DN17821_c0_g1_i4	508.4	368
